Date,Machine_ID,Product_ID,Defect_Type,Defect_Qty,Scrap_Cost
2025-03-10,M404,P102,Dimension Error,8,1376
2025-06-03,M301,P102,Calibration Error,4,324
2025-08-09,M103,P103,Solder Defect,11,2046
2025-11-07,M202,P104,Calibration Error,6,1470
2025-09-27,M402,P103,Solder Defect,9,855
2025-07-14,M404,P102,Assembly Defect,12,2232
2025-08-10,M203,P101,Calibration Error,6,726
2025-02-14,M301,P102,Solder Defect,7,903
2025-02-15,M203,P102,Calibration Error,9,765
2025-02-10,M104,P101,Assembly Defect,9,765
2025-07-25,M304,P103,Assembly Defect,12,2004
2025-09-25,M404,P103,Assembly Defect,12,1368
2025-12-23,M302,P103,Calibration Error,22,3960
2025-02-23,M303,P101,Assembly Defect,8,1032
2025-07-30,M403,P103,Assembly Defect,4,784
2025-12-29,M203,P103,Solder Defect,13,2535
2025-10-20,M203,P104,Solder Defect,13,3224
2025-05-04,M303,P103,Dimension Error,7,1316
2025-11-13,M402,P102,Calibration Error,11,2398
2025-12-31,M304,P104,Assembly Defect,8,776
2025-08-26,M201,P103,Dimension Error,8,728
2025-12-21,M104,P101,Dimension Error,7,791
2025-05-16,M402,P103,Dimension Error,5,935
2025-12-27,M202,P102,Dimension Error,8,1736
2025-05-26,M201,P104,Assembly Defect,7,763
2025-09-06,M403,P102,Dimension Error,6,1218
2025-10-17,M102,P101,Solder Defect,10,1130
2025-12-02,M404,P101,Solder Defect,5,1190
2025-06-10,M201,P101,Calibration Error,6,1308
2025-12-05,M403,P102,Solder Defect,6,672
2025-03-05,M304,P101,Solder Defect,12,2904
2025-05-21,M304,P104,Calibration Error,12,1896
2025-05-19,M402,P102,Calibration Error,11,979
2025-02-18,M401,P103,Dimension Error,5,920
2025-04-22,M204,P102,Assembly Defect,4,356
2025-09-25,M201,P103,Calibration Error,12,1356
2025-07-16,M201,P103,Calibration Error,9,1953
2025-02-16,M301,P101,Calibration Error,3,279
2025-11-26,M404,P103,Assembly Defect,8,1856
2025-09-27,M302,P101,Assembly Defect,13,1235
2025-03-14,M302,P103,Calibration Error,18,1656
2025-09-07,M301,P103,Solder Defect,8,1864
2025-04-19,M204,P102,Solder Defect,7,1603
2025-11-24,M403,P101,Calibration Error,7,1029
2025-05-19,M101,P103,Calibration Error,5,510
2025-01-13,M101,P104,Dimension Error,12,1248
2025-12-09,M202,P102,Assembly Defect,4,564
2025-03-08,M404,P104,Calibration Error,9,1845
2025-08-12,M304,P103,Assembly Defect,6,1152
2025-07-23,M103,P104,Calibration Error,11,2123
2025-07-02,M404,P102,Assembly Defect,5,810
2025-06-08,M104,P103,Dimension Error,11,1144
2025-04-03,M401,P104,Dimension Error,7,749
2025-06-23,M204,P102,Calibration Error,8,1880
2025-05-17,M202,P104,Solder Defect,2,230
2025-02-05,M304,P101,Solder Defect,6,798
2025-05-11,M204,P102,Solder Defect,8,1528
2025-03-22,M404,P103,Calibration Error,8,1224
2025-08-17,M404,P102,Calibration Error,9,2016
2025-02-05,M201,P101,Calibration Error,7,1365
2025-02-27,M104,P102,Dimension Error,4,672
2025-11-03,M204,P103,Assembly Defect,8,1584
2025-12-08,M103,P103,Calibration Error,3,303
2025-02-15,M402,P102,Calibration Error,9,792
2025-12-28,M401,P103,Solder Defect,6,546
2025-01-02,M301,P103,Calibration Error,6,1080
2025-05-09,M203,P104,Assembly Defect,4,616
2025-05-09,M203,P102,Dimension Error,6,1380
2025-02-17,M301,P102,Calibration Error,8,648
2025-11-20,M102,P104,Calibration Error,8,976
2025-08-15,M401,P102,Assembly Defect,11,1320
2025-08-25,M102,P104,Assembly Defect,11,2233
2025-02-24,M102,P102,Calibration Error,7,1526
2025-07-10,M203,P101,Solder Defect,11,1001
2025-10-29,M102,P101,Dimension Error,8,1072
2025-11-21,M201,P103,Dimension Error,4,980
2025-09-01,M403,P103,Assembly Defect,8,1464
2025-07-09,M402,P101,Dimension Error,8,976
2025-10-11,M302,P104,Solder Defect,13,2002
2025-05-21,M402,P102,Calibration Error,9,1143
2025-12-31,M302,P104,Assembly Defect,22,4070
2025-09-28,M302,P101,Assembly Defect,20,3700
2025-04-13,M303,P101,Dimension Error,15,2400
2025-09-11,M203,P103,Solder Defect,11,2321
2025-07-07,M104,P104,Dimension Error,12,2700
2025-12-12,M401,P103,Assembly Defect,14,3192
2025-07-29,M303,P104,Solder Defect,11,990
2025-11-24,M204,P102,Dimension Error,8,1280
2025-03-20,M202,P104,Assembly Defect,5,1060
2025-05-12,M201,P101,Solder Defect,9,2016
2025-03-23,M202,P102,Assembly Defect,10,1030
2025-05-16,M303,P103,Dimension Error,6,1380
2025-11-21,M304,P102,Dimension Error,11,2684
2025-03-08,M204,P104,Dimension Error,11,2035
2025-01-24,M301,P101,Assembly Defect,7,812
2025-08-08,M302,P102,Solder Defect,15,3570
2025-08-30,M102,P101,Calibration Error,7,1428
2025-03-21,M202,P102,Solder Defect,3,252
2025-11-14,M203,P103,Calibration Error,7,1113
2025-12-10,M203,P102,Calibration Error,8,1880
2025-11-23,M304,P101,Solder Defect,10,2500
2025-06-06,M401,P102,Assembly Defect,9,774
2025-08-24,M402,P103,Calibration Error,8,1872
2025-01-28,M403,P102,Assembly Defect,4,828
2025-07-26,M403,P101,Solder Defect,10,1920
2025-09-16,M201,P103,Assembly Defect,4,728
2025-08-09,M401,P104,Assembly Defect,12,2676
2025-04-24,M402,P101,Assembly Defect,7,931
2025-09-23,M402,P102,Assembly Defect,10,840
2025-09-29,M303,P103,Calibration Error,5,825
2025-11-21,M402,P102,Dimension Error,9,1143
2025-07-13,M401,P102,Calibration Error,7,812
2025-06-17,M403,P102,Dimension Error,13,1846
2025-11-20,M302,P104,Calibration Error,19,1786
2025-12-16,M301,P104,Calibration Error,6,774
2025-12-11,M204,P103,Assembly Defect,13,2470
2025-08-02,M401,P101,Solder Defect,8,1360
2025-02-21,M302,P104,Solder Defect,21,1932
2025-07-13,M401,P102,Dimension Error,8,1704
2025-12-23,M404,P102,Assembly Defect,11,1584
2025-11-06,M301,P101,Calibration Error,8,1968
2025-12-13,M304,P101,Dimension Error,8,1912
2025-12-29,M303,P104,Solder Defect,5,690
2025-12-08,M302,P103,Solder Defect,23,5014
2025-04-27,M204,P101,Calibration Error,11,2409
2025-01-15,M104,P104,Calibration Error,9,1332
2025-08-29,M402,P101,Calibration Error,3,735
2025-04-15,M404,P104,Calibration Error,7,1687
2025-11-09,M101,P101,Calibration Error,10,1200
2025-01-15,M103,P104,Calibration Error,8,832
2025-09-14,M304,P102,Solder Defect,9,729
2025-11-18,M201,P102,Solder Defect,6,1038
2025-03-19,M203,P101,Calibration Error,7,994
2025-07-22,M203,P101,Assembly Defect,7,567
2025-10-31,M202,P101,Calibration Error,12,2448
2025-01-24,M202,P102,Solder Defect,13,2860
2025-11-01,M402,P104,Calibration Error,8,704
2025-02-27,M202,P103,Solder Defect,7,994
2025-02-20,M403,P104,Assembly Defect,8,1456
2025-10-22,M101,P101,Solder Defect,8,848
2025-12-02,M103,P104,Dimension Error,8,1336
2025-04-19,M202,P103,Assembly Defect,6,1290
2025-05-03,M301,P102,Dimension Error,8,872
2025-07-10,M103,P103,Assembly Defect,11,2266
2025-06-05,M402,P101,Solder Defect,7,1393
2025-11-17,M102,P104,Solder Defect,4,456
2025-09-05,M201,P102,Solder Defect,10,1450
2025-01-28,M102,P102,Solder Defect,7,1533
2025-04-14,M302,P101,Calibration Error,15,1830
2025-02-27,M401,P101,Solder Defect,8,1400
2025-11-04,M203,P102,Assembly Defect,10,990
2025-10-07,M204,P102,Assembly Defect,9,1143
2025-12-31,M403,P104,Calibration Error,9,1548
2025-03-17,M102,P102,Solder Defect,11,1496
2025-02-27,M104,P104,Dimension Error,3,672
2025-06-27,M302,P102,Calibration Error,16,2848
2025-09-10,M101,P101,Solder Defect,7,1274
2025-08-17,M104,P101,Dimension Error,9,1791
2025-10-02,M402,P102,Solder Defect,9,1125
2025-06-13,M104,P103,Calibration Error,8,1672
2025-07-23,M301,P102,Dimension Error,11,2123
2025-04-30,M101,P102,Calibration Error,12,1080
2025-11-11,M302,P101,Dimension Error,26,4316
2025-04-17,M101,P103,Solder Defect,8,1376
2025-04-12,M103,P103,Solder Defect,10,950
2025-12-07,M303,P101,Dimension Error,10,1620
2025-06-13,M101,P103,Assembly Defect,8,968
2025-10-08,M302,P104,Dimension Error,22,2090
2025-04-30,M404,P103,Dimension Error,11,2145
2025-11-09,M404,P101,Solder Defect,4,892
2025-12-02,M204,P101,Dimension Error,5,900
2025-05-20,M302,P101,Assembly Defect,21,2919
2025-06-14,M303,P101,Solder Defect,14,2898
2025-03-25,M403,P102,Dimension Error,6,1464
2025-11-01,M403,P102,Calibration Error,10,2200
2025-04-06,M101,P101,Calibration Error,5,565
2025-01-06,M304,P101,Solder Defect,8,960
2025-02-02,M203,P103,Solder Defect,5,945
2025-04-11,M401,P101,Solder Defect,4,952
2025-11-02,M102,P103,Solder Defect,7,875
2025-06-05,M102,P104,Assembly Defect,9,864
2025-02-03,M404,P103,Dimension Error,4,396
2025-02-15,M403,P101,Dimension Error,10,1490
2025-10-04,M304,P104,Dimension Error,4,840
2025-10-12,M401,P102,Solder Defect,8,968
2025-05-11,M102,P104,Solder Defect,5,790
2025-11-21,M302,P101,Calibration Error,21,5208
2025-09-24,M104,P101,Solder Defect,5,525
2025-05-21,M303,P104,Dimension Error,7,1274
2025-08-26,M403,P104,Solder Defect,13,2977
2025-06-23,M201,P103,Dimension Error,4,348
2025-02-19,M404,P101,Calibration Error,6,624
2025-08-19,M402,P103,Assembly Defect,5,495
2025-09-05,M403,P101,Calibration Error,10,1190
2025-12-07,M203,P101,Assembly Defect,7,1183
2025-04-28,M302,P104,Calibration Error,18,3546
2025-12-03,M201,P103,Calibration Error,8,944
2025-01-31,M304,P102,Assembly Defect,12,2568
2025-10-16,M404,P102,Assembly Defect,5,1040
2025-09-13,M202,P104,Calibration Error,4,952
2025-11-08,M203,P102,Assembly Defect,7,1400
2025-12-17,M101,P102,Assembly Defect,10,870
2025-11-10,M204,P104,Dimension Error,12,1560
2025-11-07,M302,P104,Assembly Defect,20,3060
2025-05-17,M201,P104,Calibration Error,10,2290
2025-10-13,M204,P103,Dimension Error,10,1680
2025-03-09,M204,P101,Dimension Error,6,1494
2025-08-21,M401,P102,Calibration Error,7,1407
2025-05-08,M303,P102,Calibration Error,13,2067
2025-01-02,M401,P102,Solder Defect,6,636
2025-07-30,M402,P102,Calibration Error,6,894
2025-01-31,M104,P103,Calibration Error,10,1030
2025-07-11,M401,P102,Assembly Defect,4,668
2025-04-01,M402,P102,Dimension Error,10,1230
2025-09-28,M402,P102,Calibration Error,10,1290
2025-07-06,M403,P101,Assembly Defect,6,900
2025-05-17,M304,P103,Solder Defect,7,1729
2025-06-06,M203,P103,Assembly Defect,5,585
2025-02-13,M103,P101,Dimension Error,4,664
2025-05-16,M301,P103,Assembly Defect,5,1010
2025-11-25,M302,P102,Solder Defect,28,6188
2025-09-30,M302,P102,Assembly Defect,21,2940
2025-09-16,M104,P103,Solder Defect,8,968
2025-11-16,M104,P101,Dimension Error,8,1192
2025-09-09,M202,P103,Dimension Error,7,1071
2025-04-02,M403,P102,Assembly Defect,8,1536
2025-04-15,M303,P102,Dimension Error,9,1575
2025-11-27,M104,P103,Calibration Error,9,720
2025-02-01,M403,P103,Solder Defect,7,1022
2025-07-08,M103,P102,Assembly Defect,13,2626
2025-10-19,M202,P102,Solder Defect,8,1328
2025-08-27,M202,P103,Assembly Defect,6,780
2025-02-09,M101,P101,Calibration Error,2,288
2025-07-27,M302,P102,Dimension Error,23,5589
2025-12-15,M401,P102,Assembly Defect,9,1188
2025-01-25,M103,P103,Dimension Error,10,830
2025-08-06,M402,P104,Solder Defect,9,774
2025-07-13,M402,P102,Dimension Error,8,1272
2025-11-07,M104,P102,Solder Defect,10,2120
2025-09-09,M102,P104,Assembly Defect,11,902
2025-08-06,M103,P103,Dimension Error,10,1010
2025-06-29,M101,P101,Solder Defect,11,1342
2025-06-13,M101,P102,Calibration Error,8,800
2025-08-01,M102,P101,Assembly Defect,11,1023
2025-04-06,M404,P102,Dimension Error,7,1470
2025-04-27,M201,P101,Calibration Error,6,570
2025-10-11,M401,P101,Assembly Defect,7,1659
2025-10-08,M302,P102,Assembly Defect,16,3168
2025-11-13,M401,P104,Dimension Error,7,1463
2025-05-14,M202,P101,Solder Defect,7,1715
2025-02-04,M302,P101,Assembly Defect,17,1938
2025-05-12,M401,P101,Dimension Error,12,1644
2025-09-08,M202,P102,Dimension Error,10,970
2025-07-01,M304,P102,Assembly Defect,8,1864
2025-12-29,M301,P104,Assembly Defect,6,1488
2025-08-29,M402,P102,Dimension Error,5,1175
2025-09-15,M202,P102,Solder Defect,5,835
2025-06-10,M404,P104,Dimension Error,14,3472
2025-11-04,M203,P104,Dimension Error,11,2101
2025-01-09,M404,P103,Solder Defect,5,450
2025-07-08,M203,P103,Solder Defect,7,1127
2025-01-03,M301,P102,Solder Defect,3,420
2025-06-24,M402,P101,Calibration Error,11,2365
2025-07-02,M402,P104,Dimension Error,4,332
2025-11-13,M402,P102,Assembly Defect,16,2528
2025-12-13,M403,P104,Solder Defect,12,2448
2025-06-17,M103,P102,Solder Defect,4,376
2025-02-15,M302,P102,Dimension Error,12,2988
2025-03-12,M401,P103,Assembly Defect,9,954
2025-09-27,M101,P102,Assembly Defect,7,1176
2025-10-26,M302,P101,Assembly Defect,21,5082
2025-04-30,M303,P104,Assembly Defect,6,846
2025-06-22,M202,P103,Calibration Error,6,1200
2025-08-21,M303,P101,Dimension Error,8,1488
2025-12-16,M304,P103,Dimension Error,8,1096
2025-09-06,M301,P103,Calibration Error,10,1640
2025-02-08,M202,P102,Assembly Defect,12,2652
2025-05-29,M402,P104,Solder Defect,8,808
2025-12-04,M404,P103,Calibration Error,11,1320
2025-09-03,M202,P103,Dimension Error,11,1793
2025-03-24,M203,P104,Dimension Error,8,1160
2025-12-14,M102,P102,Solder Defect,10,1370
2025-12-07,M303,P103,Solder Defect,10,1920
2025-01-01,M102,P103,Solder Defect,9,1503
2025-10-20,M103,P102,Assembly Defect,7,812
2025-08-01,M303,P104,Assembly Defect,4,544
2025-12-22,M303,P101,Calibration Error,7,1645
2025-09-04,M401,P102,Assembly Defect,7,847
2025-11-11,M302,P104,Solder Defect,17,1921
2025-08-11,M202,P101,Assembly Defect,6,570
2025-09-19,M304,P102,Solder Defect,9,1629
2025-05-06,M203,P103,Dimension Error,8,792
2025-02-05,M404,P104,Calibration Error,6,1164
2025-03-15,M202,P104,Assembly Defect,9,2106
2025-04-07,M203,P101,Assembly Defect,9,954
2025-12-31,M103,P104,Solder Defect,5,890
2025-01-25,M204,P102,Calibration Error,12,1140
2025-09-16,M304,P103,Assembly Defect,10,1020
2025-09-28,M302,P102,Dimension Error,20,3800
2025-01-28,M202,P101,Calibration Error,6,612
2025-04-24,M404,P101,Calibration Error,14,1358
2025-01-17,M204,P104,Dimension Error,8,1480
2025-09-13,M403,P104,Dimension Error,5,705
2025-08-02,M303,P104,Dimension Error,12,1908
2025-07-02,M304,P103,Assembly Defect,10,2380
2025-01-30,M203,P103,Solder Defect,4,948
2025-06-19,M301,P102,Assembly Defect,7,756
2025-02-25,M102,P102,Dimension Error,10,2390
2025-04-15,M303,P103,Calibration Error,9,1260
2025-01-26,M201,P102,Calibration Error,14,1792
2025-12-01,M103,P102,Assembly Defect,7,679
2025-06-09,M303,P103,Solder Defect,8,1584
2025-01-12,M201,P104,Assembly Defect,5,420
2025-08-10,M201,P104,Solder Defect,5,890
2025-08-14,M302,P101,Assembly Defect,22,2442
2025-06-02,M302,P104,Dimension Error,16,1712
2025-08-04,M302,P102,Assembly Defect,20,2280
2025-08-21,M403,P102,Solder Defect,6,744
2025-10-26,M302,P101,Dimension Error,21,3423
2025-09-02,M202,P103,Calibration Error,5,1250
2025-01-18,M202,P102,Assembly Defect,5,1045
2025-11-14,M203,P104,Dimension Error,5,540
2025-03-24,M304,P102,Assembly Defect,10,2150
2025-10-14,M103,P103,Assembly Defect,9,909
2025-07-16,M303,P101,Assembly Defect,9,1440
2025-07-21,M302,P103,Dimension Error,15,2430
2025-03-15,M204,P101,Solder Defect,7,1022
2025-02-07,M304,P102,Assembly Defect,11,1309
2025-09-27,M401,P104,Assembly Defect,6,984
2025-05-11,M404,P101,Solder Defect,4,832
2025-10-29,M404,P104,Assembly Defect,10,910
2025-03-05,M302,P104,Dimension Error,15,3555
2025-12-14,M204,P104,Dimension Error,14,1624
2025-11-25,M303,P101,Calibration Error,11,2288
2025-12-24,M101,P101,Assembly Defect,6,1500
2025-02-09,M403,P104,Solder Defect,10,2420
2025-09-11,M204,P103,Dimension Error,8,720
2025-12-11,M204,P101,Dimension Error,9,945
2025-04-24,M302,P101,Dimension Error,21,4998
2025-03-07,M103,P104,Assembly Defect,12,2028
2025-09-04,M303,P102,Dimension Error,13,2184
2025-05-28,M202,P102,Calibration Error,8,1784
2025-07-24,M404,P103,Solder Defect,12,2040
2025-12-15,M102,P104,Dimension Error,7,1491
2025-09-18,M103,P103,Assembly Defect,10,1990
2025-02-26,M303,P103,Dimension Error,9,1674
2025-02-11,M402,P104,Assembly Defect,4,364
2025-10-17,M204,P104,Calibration Error,5,895
2025-05-09,M402,P101,Assembly Defect,8,1800
2025-07-09,M303,P101,Dimension Error,6,654
2025-02-06,M204,P102,Assembly Defect,7,1302
2025-04-07,M202,P102,Assembly Defect,5,875
2025-02-08,M201,P103,Dimension Error,1,235
2025-07-26,M103,P102,Solder Defect,4,468
2025-11-25,M402,P104,Assembly Defect,8,1776
2025-12-25,M401,P104,Assembly Defect,4,856
2025-09-04,M402,P102,Solder Defect,7,1582
2025-08-06,M204,P101,Assembly Defect,2,242
2025-09-11,M102,P103,Calibration Error,5,895
2025-10-20,M202,P102,Assembly Defect,11,2464
2025-02-10,M402,P103,Calibration Error,9,1260
2025-01-03,M104,P102,Dimension Error,9,1368
2025-07-27,M101,P101,Dimension Error,3,537
2025-04-15,M104,P101,Dimension Error,12,1704
2025-08-27,M101,P103,Assembly Defect,7,959
2025-07-18,M101,P104,Calibration Error,9,1116
2025-04-09,M101,P104,Calibration Error,7,1183
2025-08-02,M404,P102,Assembly Defect,13,2665
2025-08-21,M304,P104,Assembly Defect,10,1220
2025-11-08,M302,P101,Solder Defect,17,1394
2025-12-30,M102,P102,Calibration Error,9,1800
2025-04-15,M101,P102,Calibration Error,8,1264
2025-09-26,M202,P104,Assembly Defect,9,1593
2025-04-16,M303,P102,Calibration Error,10,1670
2025-07-31,M103,P101,Calibration Error,6,498
2025-05-05,M101,P104,Assembly Defect,12,2508
2025-12-08,M402,P102,Solder Defect,8,1784
2025-06-21,M203,P101,Solder Defect,5,520
2025-12-02,M202,P101,Dimension Error,12,2448
2025-11-05,M101,P102,Dimension Error,11,2068
2025-07-17,M401,P102,Dimension Error,9,2214
2025-11-12,M302,P104,Calibration Error,19,1862
2025-11-29,M204,P102,Dimension Error,5,815
2025-10-25,M301,P103,Solder Defect,12,1548
2025-04-13,M404,P101,Calibration Error,7,1750
2025-12-06,M301,P101,Calibration Error,10,2050
2025-07-04,M203,P103,Calibration Error,8,2000
2025-02-25,M203,P102,Assembly Defect,5,835
2025-03-06,M403,P103,Dimension Error,9,1755
2025-02-20,M303,P101,Calibration Error,12,1116
2025-07-09,M401,P104,Solder Defect,7,1372
2025-02-04,M201,P104,Assembly Defect,9,1062
2025-05-26,M302,P101,Assembly Defect,17,3961
2025-09-16,M204,P102,Solder Defect,13,1274
2025-06-17,M104,P103,Dimension Error,8,1544
2025-09-12,M402,P103,Solder Defect,7,994
2025-07-24,M103,P104,Assembly Defect,9,1728
2025-07-31,M304,P102,Calibration Error,6,684
2025-12-27,M401,P101,Assembly Defect,3,744
2025-05-18,M101,P102,Assembly Defect,5,1115
2025-05-15,M302,P102,Assembly Defect,17,3349
2025-09-03,M402,P104,Solder Defect,7,980
2025-10-05,M402,P103,Assembly Defect,10,840
2025-01-18,M103,P103,Assembly Defect,6,1092
2025-08-16,M203,P102,Calibration Error,9,2016
2025-12-23,M304,P102,Dimension Error,9,747
2025-03-01,M302,P101,Calibration Error,23,4531
2025-01-16,M402,P104,Solder Defect,4,892
2025-06-17,M204,P104,Solder Defect,8,1720
2025-09-10,M102,P104,Calibration Error,7,560
2025-12-09,M201,P101,Calibration Error,8,1936
2025-12-31,M203,P101,Solder Defect,10,1200
2025-01-06,M402,P104,Dimension Error,7,1323
2025-04-23,M403,P102,Solder Defect,11,1441
2025-11-28,M403,P102,Assembly Defect,9,1296
2025-09-15,M204,P104,Assembly Defect,7,1309
2025-09-05,M101,P104,Solder Defect,4,912
2025-11-19,M101,P103,Dimension Error,7,1736
2025-06-16,M404,P103,Calibration Error,7,1610
2025-07-28,M404,P104,Solder Defect,8,1288
2025-05-14,M401,P104,Calibration Error,9,2097
2025-05-05,M103,P104,Assembly Defect,6,1392
2025-01-03,M303,P103,Dimension Error,15,3300
2025-12-01,M404,P102,Solder Defect,7,1190
2025-09-22,M402,P101,Solder Defect,6,726
2025-06-19,M203,P101,Calibration Error,12,2760
2025-04-01,M402,P104,Calibration Error,8,1280
2025-05-20,M404,P101,Solder Defect,10,2240
2025-06-17,M102,P103,Solder Defect,11,1133
2025-05-31,M401,P101,Assembly Defect,11,2585
2025-08-28,M101,P101,Solder Defect,7,686
2025-10-24,M102,P101,Dimension Error,11,1463
2025-09-23,M303,P103,Dimension Error,8,1536
2025-12-30,M204,P103,Dimension Error,13,1976
2025-05-05,M401,P102,Solder Defect,8,1768
2025-11-06,M301,P101,Calibration Error,8,856
2025-10-22,M303,P104,Dimension Error,14,1358
2025-09-26,M204,P102,Solder Defect,13,1703
2025-01-07,M304,P103,Calibration Error,8,1992
2025-10-05,M301,P102,Assembly Defect,10,2410
2025-02-04,M104,P101,Solder Defect,6,780
2025-06-30,M302,P101,Assembly Defect,15,3735
2025-10-23,M302,P101,Calibration Error,18,4032
2025-08-18,M102,P102,Calibration Error,9,1287
2025-10-13,M403,P104,Dimension Error,5,895
2025-08-09,M102,P104,Calibration Error,6,1284
2025-10-23,M303,P101,Calibration Error,7,1113
2025-01-09,M203,P104,Calibration Error,9,1944
2025-08-25,M302,P103,Calibration Error,13,2795
2025-02-21,M203,P104,Calibration Error,10,1210
2025-12-20,M203,P104,Solder Defect,9,1134
2025-07-17,M401,P102,Calibration Error,13,1053
2025-08-30,M104,P103,Assembly Defect,8,1784
2025-02-10,M303,P101,Calibration Error,8,1096
2025-02-23,M103,P104,Dimension Error,9,846
2025-06-24,M403,P104,Dimension Error,9,1755
2025-09-10,M103,P102,Calibration Error,6,528
2025-04-27,M102,P102,Dimension Error,5,805
2025-08-13,M301,P101,Assembly Defect,5,1040
2025-11-16,M202,P102,Solder Defect,7,931
2025-08-02,M101,P104,Dimension Error,7,1435
2025-09-29,M404,P101,Calibration Error,9,1332
2025-11-02,M404,P102,Dimension Error,5,810
2025-06-24,M403,P101,Calibration Error,10,1830
