Date,Machine_ID,Temperature_C,Vibration_mm_s,Downtime_Min,Breakdown_Flag
2025-06-08,M203,56.2,4.88,35,0
2025-06-08,M204,73.7,4.62,22,0
2025-06-08,M301,65.1,4.89,32,0
2025-06-08,M302,81.7,11.26,54,0
2025-06-08,M303,68.4,2.49,17,0
2025-06-08,M304,70.2,5.27,10,0
2025-06-08,M401,58.7,5.97,15,0
2025-06-08,M402,63.1,4.79,7,0
2025-06-08,M403,62.0,5.42,53,0
2025-06-08,M404,64.7,3.76,18,0
2025-06-09,M101,65.7,6.43,17,0
2025-06-09,M102,73.9,6.12,33,0
2025-06-09,M103,61.8,3.59,17,0
2025-06-09,M104,64.4,5.3,43,0
2025-06-09,M201,58.7,4.14,20,0
2025-06-09,M202,62.7,3.83,36,0
2025-06-09,M203,67.1,4.59,5,0
2025-06-09,M204,72.7,3.94,6,0
2025-06-09,M301,66.7,5.35,10,0
2025-06-09,M302,88.3,12.93,63,0
2025-06-09,M303,66.1,3.15,34,0
2025-06-09,M304,60.5,4.33,52,0
2025-06-09,M401,88.1,5.09,33,0
2025-06-09,M402,72.9,3.42,15,0
2025-06-09,M403,73.7,4.3,18,0
2025-06-09,M404,72.4,4.23,11,0
2025-06-10,M101,65.8,4.88,20,0
2025-06-10,M102,65.8,3.59,35,0
2025-06-10,M103,70.4,3.73,5,0
2025-06-10,M104,60.8,3.99,0,0
2025-06-10,M201,66.5,4.27,21,0
2025-06-10,M202,62.8,4.12,2,0
2025-06-10,M203,71.5,5.68,40,0
2025-06-10,M204,61.3,4.99,38,0
2025-06-10,M301,61.4,4.53,8,0
2025-06-10,M302,78.1,13.47,89,0
2025-06-10,M303,68.8,3.41,40,0
2025-06-10,M304,69.5,5.18,0,0
2025-06-10,M401,67.6,3.99,4,0
2025-06-10,M402,69.5,5.59,58,0
2025-06-10,M403,73.8,3.79,13,0
2025-06-10,M404,69.8,3.5,34,0
2025-06-11,M101,65.9,4.68,1,0
2025-06-11,M102,73.5,3.04,16,0
2025-06-11,M103,64.6,5.73,28,0
2025-06-11,M104,61.2,6.09,16,0
2025-06-11,M201,64.7,5.2,31,0
2025-06-11,M202,69.2,4.6,31,0
2025-06-11,M203,71.2,4.96,17,0
2025-06-11,M204,66.5,4.52,17,0
2025-06-11,M301,64.2,4.4,3,0
2025-06-11,M302,80.1,14.58,62,0
2025-06-11,M303,63.1,3.67,23,0
2025-06-11,M304,74.3,4.26,14,0
2025-06-11,M401,73.0,4.58,9,0
2025-06-11,M402,68.0,3.54,1,0
2025-06-11,M403,60.0,6.41,0,0
2025-06-11,M404,71.7,5.25,15,0
2025-06-12,M101,78.5,3.66,27,0
2025-06-12,M102,72.1,3.31,40,0
2025-06-12,M103,68.4,3.01,33,0
2025-06-12,M104,65.9,4.59,30,0
2025-06-12,M201,72.5,4.57,28,0
2025-06-12,M202,61.1,2.97,44,0
2025-06-12,M203,60.3,5.26,26,0
2025-06-12,M204,74.4,5.03,10,0
2025-06-12,M301,77.2,3.79,2,0
2025-06-12,M302,82.0,8.16,118,1
2025-06-12,M303,66.0,4.99,34,0
2025-06-12,M304,67.8,4.73,48,0
2025-06-12,M401,74.7,5.44,0,0
2025-06-12,M402,70.3,2.98,40,0
2025-06-12,M403,66.5,4.4,23,0
2025-06-12,M404,81.2,3.68,21,0
2025-06-13,M101,69.6,5.8,11,0
2025-06-13,M102,62.0,4.6,22,0
2025-06-13,M103,63.0,4.95,37,0
2025-06-13,M104,71.3,6.46,47,0
2025-06-13,M201,69.7,3.27,31,0
2025-06-13,M202,66.9,5.01,48,0
2025-06-13,M203,66.3,6.55,31,0
2025-06-13,M204,65.3,6.9,37,0
2025-06-13,M301,67.1,4.58,34,0
2025-06-13,M302,84.6,11.16,87,0
2025-06-13,M303,62.2,3.92,4,0
2025-06-13,M304,65.3,5.56,15,0
2025-06-13,M401,63.8,4.19,15,0
2025-06-13,M402,72.1,3.63,46,0
2025-06-13,M403,53.9,5.75,46,0
2025-06-13,M404,74.7,4.84,16,0
2025-06-14,M101,59.4,3.76,9,0
2025-06-14,M102,69.5,4.2,38,0
2025-06-14,M103,71.9,3.3,57,0
2025-06-14,M104,58.2,5.28,44,0
2025-06-14,M201,63.1,3.59,37,0
2025-06-14,M202,60.3,4.22,23,0
2025-06-14,M203,72.4,4.14,38,0
2025-06-14,M204,70.4,5.61,40,0
2025-06-14,M301,64.2,4.83,28,0
2025-06-14,M302,83.0,10.02,93,1
2025-06-14,M303,75.2,4.81,30,0
2025-06-14,M304,71.1,4.49,40,0
2025-06-14,M401,71.5,5.63,49,0
2025-06-14,M402,65.2,4.6,26,0
2025-06-14,M403,62.2,4.0,38,0
2025-06-14,M404,85.2,6.11,22,0
2025-06-15,M101,65.9,3.81,28,0
2025-06-15,M102,61.4,3.71,40,0
2025-06-15,M103,72.5,3.82,33,0
2025-06-15,M104,68.8,3.11,33,0
2025-06-15,M201,55.8,3.58,13,0
2025-06-15,M202,60.3,6.22,40,0
2025-06-15,M203,73.5,5.3,16,0
2025-06-15,M204,66.3,4.0,19,0
2025-06-15,M301,73.4,3.84,45,0
2025-06-15,M302,85.7,9.16,94,1
2025-06-15,M303,61.6,4.78,0,0
2025-06-15,M304,75.3,4.92,61,0
2025-06-15,M401,70.0,6.08,30,0
2025-06-15,M402,67.6,3.47,39,0
2025-06-15,M403,69.7,5.19,25,0
2025-06-15,M404,74.0,4.41,28,0
2025-06-16,M101,70.6,3.23,2,0
2025-06-16,M102,60.7,5.94,50,0
2025-06-16,M103,64.7,4.1,2,0
2025-06-16,M104,65.8,5.62,24,0
2025-06-16,M201,77.6,5.05,13,0
2025-06-16,M202,71.5,4.51,18,0
2025-06-16,M203,66.7,5.44,48,0
2025-06-16,M204,64.3,5.59,26,0
2025-06-16,M301,63.5,3.72,8,0
2025-06-16,M302,78.1,8.38,62,0
2025-06-16,M303,64.7,4.2,42,0
2025-06-16,M304,65.9,6.18,0,0
2025-06-16,M401,66.0,5.29,37,0
2025-06-16,M402,63.9,5.5,37,0
2025-06-16,M403,64.3,4.81,35,0
2025-06-16,M404,68.9,6.19,12,0
2025-06-17,M101,61.6,3.25,26,0
2025-06-17,M102,72.8,4.21,1,0
2025-06-17,M103,65.9,4.86,41,0
2025-06-17,M104,68.7,5.63,25,0
2025-06-17,M201,75.4,6.61,17,0
2025-06-17,M202,60.1,4.98,16,0
2025-06-17,M203,78.4,3.47,41,0
2025-06-17,M204,72.7,4.59,27,0
2025-06-17,M301,69.7,4.57,41,0
2025-06-17,M302,81.3,6.26,109,1
2025-06-17,M303,64.2,4.1,0,0
2025-06-17,M304,70.0,3.73,13,0
2025-06-17,M401,60.2,4.62,4,0
2025-06-17,M402,77.0,3.2,52,0
2025-06-17,M403,68.8,3.65,0,0
2025-06-17,M404,72.4,4.55,29,0
2025-06-18,M101,69.8,4.95,8,0
2025-06-18,M102,69.8,5.35,14,0
2025-06-18,M103,60.0,3.95,54,0
2025-06-18,M104,78.8,5.66,0,0
2025-06-18,M201,58.2,3.36,27,0
2025-06-18,M202,74.2,3.15,38,0
2025-06-18,M203,74.3,4.74,36,0
2025-06-18,M204,67.9,3.82,4,0
2025-06-18,M301,71.3,3.92,30,0
2025-06-18,M302,85.9,12.08,76,0
2025-06-18,M303,78.1,5.02,34,0
2025-06-18,M304,61.3,4.83,15,0
2025-06-18,M401,78.0,5.63,30,0
2025-06-18,M402,66.4,2.47,38,0
2025-06-18,M403,73.4,4.15,13,0
2025-06-18,M404,69.0,5.11,7,0
2025-06-19,M101,74.6,5.21,27,0
2025-06-19,M102,69.1,4.21,0,0
2025-06-19,M103,74.6,4.68,29,0
2025-06-19,M104,62.5,2.55,21,0
2025-06-19,M201,72.2,3.29,23,0
2025-06-19,M202,67.1,4.8,14,0
2025-06-19,M203,64.7,5.43,35,0
2025-06-19,M204,65.4,3.88,0,0
2025-06-19,M301,62.9,2.76,56,0
2025-06-19,M302,79.5,10.85,58,0
2025-06-19,M303,68.2,6.1,30,0
2025-06-19,M304,67.1,5.81,35,0
2025-06-19,M401,64.6,4.72,13,0
2025-06-19,M402,60.5,4.29,33,0
2025-06-19,M403,62.6,4.58,19,0
2025-06-19,M404,63.5,4.12,0,0
2025-06-20,M101,54.3,3.4,20,0
2025-06-20,M102,67.3,4.69,38,0
2025-06-20,M103,58.7,5.0,17,0
2025-06-20,M104,60.1,4.5,35,0
2025-06-20,M201,85.1,4.03,21,0
2025-06-20,M202,55.1,4.72,0,0
2025-06-20,M203,66.3,5.23,62,0
2025-06-20,M204,63.2,4.16,31,0
2025-06-20,M301,64.3,1.96,40,0
2025-06-20,M302,83.2,12.28,106,1
2025-06-20,M303,70.8,4.68,34,0
2025-06-20,M304,55.3,3.21,5,0
2025-06-20,M401,72.9,5.27,19,0
2025-06-20,M402,67.3,4.9,9,0
2025-06-20,M403,73.5,4.05,15,0
2025-06-20,M404,67.8,7.01,41,0
2025-06-21,M101,59.6,5.76,50,0
2025-06-21,M102,75.1,5.72,36,0
2025-06-21,M103,80.2,5.31,21,0
2025-06-21,M104,71.0,4.84,18,0
2025-06-21,M201,70.4,5.47,26,0
2025-06-21,M202,63.1,4.59,15,0
2025-06-21,M203,66.7,3.1,47,0
2025-06-21,M204,70.3,1.07,30,0
2025-06-21,M301,62.7,2.63,12,0
2025-06-21,M302,84.5,10.36,107,1
2025-06-21,M303,69.9,2.76,15,0
2025-06-21,M304,68.7,3.57,55,0
2025-06-21,M401,73.6,3.75,8,0
2025-06-21,M402,61.1,3.85,30,0
2025-06-21,M403,66.1,4.57,15,0
2025-06-21,M404,65.1,3.7,40,0
2025-06-22,M101,77.7,4.36,23,0
2025-06-22,M102,58.5,5.39,36,0
2025-06-22,M103,61.0,3.84,42,0
2025-06-22,M104,62.2,4.58,9,0
2025-06-22,M201,73.9,6.18,35,0
2025-06-22,M202,63.9,5.28,22,0
2025-06-22,M203,78.7,4.1,22,0
2025-06-22,M204,62.5,3.16,16,0
2025-06-22,M301,69.9,5.56,52,0
2025-06-22,M302,84.5,12.16,93,1
2025-06-22,M303,68.0,5.28,0,0
2025-06-22,M304,67.0,4.81,31,0
2025-06-22,M401,57.4,4.66,14,0
2025-06-22,M402,67.0,5.48,7,0
2025-06-22,M403,67.5,3.75,48,0
2025-06-22,M404,80.9,4.19,36,0
2025-06-23,M101,72.2,4.91,19,0
2025-06-23,M102,80.0,2.93,25,0
2025-06-23,M103,68.1,4.66,26,0
2025-06-23,M104,72.7,4.1,29,0
2025-06-23,M201,70.8,4.17,0,0
2025-06-23,M202,59.2,6.63,19,0
2025-06-23,M203,71.2,5.18,51,0
2025-06-23,M204,72.2,6.22,36,0
2025-06-23,M301,67.8,3.98,29,0
2025-06-23,M302,77.6,9.06,101,1
2025-06-23,M303,62.4,4.25,29,0
2025-06-23,M304,59.4,2.53,19,0
2025-06-23,M401,76.9,5.21,7,0
2025-06-23,M402,56.1,4.49,25,0
2025-06-23,M403,60.2,4.64,23,0
2025-06-23,M404,66.7,4.59,19,0
2025-06-24,M101,69.5,4.53,17,0
2025-06-24,M102,64.8,4.41,32,0
2025-06-24,M103,76.7,3.44,14,0
2025-06-24,M104,75.7,5.46,43,0
2025-06-24,M201,68.5,4.03,29,0
2025-06-24,M202,68.6,5.16,20,0
2025-06-24,M203,71.9,4.57,32,0
2025-06-24,M204,69.4,4.59,26,0
2025-06-24,M301,62.2,6.15,0,0
2025-06-24,M302,79.2,12.0,89,0
2025-06-24,M303,65.3,5.13,25,0
2025-06-24,M304,69.3,5.19,34,0
2025-06-24,M401,74.0,6.22,44,0
2025-06-24,M402,65.2,7.07,22,0
2025-06-24,M403,68.1,5.36,21,0
2025-06-24,M404,59.2,3.51,34,0
2025-06-25,M101,65.4,4.4,24,0
2025-06-25,M102,63.5,2.74,0,0
2025-06-25,M103,67.9,5.04,29,0
2025-06-25,M104,57.2,3.62,30,0
2025-06-25,M201,64.7,2.1,21,0
2025-06-25,M202,77.9,5.51,27,0
2025-06-25,M203,66.5,3.95,32,0
2025-06-25,M204,73.1,5.88,21,0
2025-06-25,M301,67.5,3.42,18,0
2025-06-25,M302,79.7,10.45,43,0
2025-06-25,M303,66.4,2.96,0,0
2025-06-25,M304,69.5,4.2,21,0
2025-06-25,M401,67.8,3.62,51,0
2025-06-25,M402,63.0,5.79,0,0
2025-06-25,M403,61.6,5.19,21,0
2025-06-25,M404,71.9,2.66,35,0
2025-06-26,M101,61.3,4.74,17,0
2025-06-26,M102,63.5,4.45,5,0
2025-06-26,M103,72.1,5.76,0,0
2025-06-26,M104,70.4,5.99,37,0
2025-06-26,M201,54.5,4.04,15,0
2025-06-26,M202,63.8,4.54,18,0
2025-06-26,M203,64.2,4.48,25,0
2025-06-26,M204,73.4,6.11,35,0
2025-06-26,M301,62.6,4.4,32,0
2025-06-26,M302,93.6,10.97,79,0
2025-06-26,M303,74.8,4.94,48,0
2025-06-26,M304,57.6,4.54,18,0
2025-06-26,M401,66.2,3.63,34,0
2025-06-26,M402,70.7,4.88,0,0
2025-06-26,M403,70.2,5.6,0,0
2025-06-26,M404,65.0,5.84,50,0
2025-06-27,M101,70.4,5.28,46,0
2025-06-27,M102,70.4,5.79,24,0
2025-06-27,M103,70.6,3.88,22,0
2025-06-27,M104,72.6,3.8,21,0
2025-06-27,M201,79.9,6.55,0,0
2025-06-27,M202,75.0,4.24,39,0
2025-06-27,M203,66.6,6.06,14,0
2025-06-27,M204,75.9,4.45,19,0
2025-06-27,M301,64.2,4.42,0,0
2025-06-27,M302,80.6,10.02,76,0
2025-06-27,M303,72.8,4.64,32,0
2025-06-27,M304,72.4,6.76,26,0
2025-06-27,M401,66.4,2.91,19,0
2025-06-27,M402,67.4,3.48,16,0
2025-06-27,M403,71.1,4.0,64,0
2025-06-27,M404,64.2,6.5,47,0
2025-06-28,M101,67.0,4.54,18,0
2025-06-28,M102,70.2,3.52,18,0
2025-06-28,M103,67.6,4.83,28,0
2025-06-28,M104,76.3,5.36,21,0
2025-06-28,M201,70.9,2.65,34,0
2025-06-28,M202,70.8,3.83,19,0
2025-06-28,M203,71.8,5.42,0,0
2025-06-28,M204,57.0,4.04,41,0
2025-06-28,M301,76.6,6.95,11,0
2025-06-28,M302,85.5,12.54,53,0
2025-06-28,M303,68.1,4.49,33,0
2025-06-28,M304,72.0,3.93,8,0
2025-06-28,M401,70.6,5.17,34,0
2025-06-28,M402,56.7,5.44,46,0
2025-06-28,M403,60.0,2.16,50,0
2025-06-28,M404,58.1,3.41,20,0
2025-06-29,M101,66.6,4.12,10,0
2025-06-29,M102,65.6,4.78,19,0
2025-06-29,M103,77.6,4.76,40,0
2025-06-29,M104,73.3,4.28,52,0
2025-06-29,M201,64.5,3.27,6,0
2025-06-29,M202,56.6,5.94,17,0
2025-06-29,M203,61.7,4.27,0,0
2025-06-29,M204,74.1,3.91,27,0
2025-06-29,M301,65.8,5.19,7,0
2025-06-29,M302,80.0,8.42,61,0
2025-06-29,M303,59.8,1.41,34,0
2025-06-29,M304,64.7,5.19,33,0
2025-06-29,M401,66.1,5.5,36,0
2025-06-29,M402,69.4,4.08,41,0
2025-06-29,M403,68.6,5.54,0,0
2025-06-29,M404,72.3,2.92,24,0
2025-06-30,M101,64.8,6.24,10,0
2025-06-30,M102,73.9,4.4,10,0
2025-06-30,M103,71.7,4.43,26,0
2025-06-30,M104,67.6,4.43,12,0
2025-06-30,M201,74.0,3.64,26,0
2025-06-30,M202,68.3,3.33,2,0
2025-06-30,M203,69.9,3.73,25,0
2025-06-30,M204,61.0,2.36,35,0
2025-06-30,M301,64.7,4.48,15,0
2025-06-30,M302,84.1,11.23,97,1
2025-06-30,M303,68.9,4.75,41,0
2025-06-30,M304,61.2,6.79,39,0
2025-06-30,M401,68.3,4.32,30,0
2025-06-30,M402,59.8,5.19,36,0
2025-06-30,M403,64.4,5.78,17,0
2025-06-30,M404,66.4,3.9,37,0
2025-07-01,M101,57.2,3.84,18,0
2025-07-01,M102,66.4,3.66,6,0
2025-07-01,M103,75.5,5.16,33,0
2025-07-01,M104,68.1,5.53,17,0
2025-07-01,M201,60.7,4.47,0,0
2025-07-01,M202,71.1,4.33,22,0
2025-07-01,M203,71.1,4.96,0,0
2025-07-01,M204,74.4,4.68,34,0
2025-07-01,M301,62.7,4.36,43,0
2025-07-01,M302,84.0,11.39,124,1
2025-07-01,M303,57.8,4.71,11,0
2025-07-01,M304,66.1,4.43,41,0
2025-07-01,M401,76.4,4.9,46,0
2025-07-01,M402,58.9,4.93,27,0
2025-07-01,M403,62.9,3.87,20,0
2025-07-01,M404,77.1,4.75,53,0
2025-07-02,M101,63.6,4.74,36,0
2025-07-02,M102,73.5,5.96,1,0
2025-07-02,M103,66.7,5.0,13,0
2025-07-02,M104,58.5,3.37,8,0
2025-07-02,M201,55.0,5.27,43,0
2025-07-02,M202,69.7,6.34,24,0
2025-07-02,M203,69.2,3.03,44,0
2025-07-02,M204,76.0,5.64,43,0
2025-07-02,M301,64.3,3.85,21,0
2025-07-02,M302,88.8,12.67,50,0
2025-07-02,M303,70.1,5.45,19,0
2025-07-02,M304,65.8,4.38,34,0
2025-07-02,M401,65.4,4.98,26,0
2025-07-02,M402,63.9,4.69,65,0
2025-07-02,M403,64.6,4.25,14,0
2025-07-02,M404,68.0,5.32,35,0
2025-07-03,M101,67.0,5.53,36,0
2025-07-03,M102,69.0,2.97,37,0
2025-07-03,M103,72.5,4.52,18,0
2025-07-03,M104,60.6,4.85,21,0
2025-07-03,M201,69.5,5.57,34,0
2025-07-03,M202,66.6,1.84,24,0
2025-07-03,M203,72.3,3.88,36,0
2025-07-03,M204,61.9,4.94,40,0
2025-07-03,M301,64.3,4.05,26,0
2025-07-03,M302,92.1,9.6,127,1
2025-07-03,M303,65.6,4.41,42,0
2025-07-03,M304,60.3,5.51,22,0
2025-07-03,M401,69.7,0.97,20,0
2025-07-03,M402,74.0,5.83,25,0
2025-07-03,M403,74.3,4.05,19,0
2025-07-03,M404,65.6,2.04,25,0
2025-07-04,M101,71.1,5.86,17,0
2025-07-04,M102,67.2,5.42,2,0
2025-07-04,M103,72.1,4.07,39,0
2025-07-04,M104,74.2,4.27,9,0
2025-07-04,M201,58.8,4.43,0,0
2025-07-04,M202,79.2,4.94,5,0
2025-07-04,M203,69.0,3.56,24,0
2025-07-04,M204,69.1,3.77,0,0
2025-07-04,M301,67.3,3.75,26,0
2025-07-04,M302,81.0,10.3,51,0
2025-07-04,M303,70.5,4.91,17,0
2025-07-04,M304,69.9,4.32,5,0
2025-07-04,M401,64.6,4.29,26,0
2025-07-04,M402,66.6,3.84,27,0
2025-07-04,M403,71.3,6.22,36,0
2025-07-04,M404,63.2,4.32,0,0
2025-07-05,M101,67.8,3.85,20,0
2025-07-05,M102,75.0,5.16,29,0
2025-07-05,M103,70.1,4.19,28,0
2025-07-05,M104,72.8,4.75,44,0
2025-07-05,M201,67.9,3.18,23,0
2025-07-05,M202,62.1,6.65,20,0
2025-07-05,M203,67.6,4.94,32,0
2025-07-05,M204,62.9,4.28,39,0
2025-07-05,M301,74.6,4.16,17,0
2025-07-05,M302,86.2,13.81,106,1
2025-07-05,M303,61.4,4.51,47,0
2025-07-05,M304,66.5,5.25,18,0
2025-07-05,M401,65.4,5.23,22,0
2025-07-05,M402,72.6,4.0,0,0
2025-07-05,M403,66.3,3.49,52,0
2025-07-05,M404,72.4,5.81,0,0
2025-07-06,M101,58.8,5.49,44,0
2025-07-06,M102,68.9,3.8,33,0
2025-07-06,M103,77.3,4.79,19,0
2025-07-06,M104,70.7,7.11,26,0
2025-07-06,M201,73.0,4.56,44,0
2025-07-06,M202,61.9,3.43,15,0
2025-07-06,M203,64.4,7.19,34,0
2025-07-06,M204,73.4,3.82,37,0
2025-07-06,M301,69.8,5.3,18,0
2025-07-06,M302,84.8,11.62,88,0
2025-07-06,M303,63.3,5.29,47,0
2025-07-06,M304,66.1,5.13,36,0
2025-07-06,M401,80.7,4.62,20,0
2025-07-06,M402,66.4,4.6,31,0
2025-07-06,M403,74.6,4.02,5,0
2025-07-06,M404,62.6,5.27,20,0
2025-07-07,M101,66.7,4.68,17,0
2025-07-07,M102,69.4,3.24,28,0
2025-07-07,M103,66.0,5.59,22,0
2025-07-07,M104,73.4,2.94,41,0
2025-07-07,M201,60.7,4.53,5,0
2025-07-07,M202,69.7,3.95,39,0
2025-07-07,M203,63.0,3.01,31,0
2025-07-07,M204,72.6,3.98,39,0
2025-07-07,M301,73.3,5.59,24,0
2025-07-07,M302,80.9,11.04,59,0
2025-07-07,M303,60.0,5.95,8,0
2025-07-07,M304,70.8,3.25,64,0
2025-07-07,M401,69.4,4.23,26,0
2025-07-07,M402,67.1,3.86,17,0
2025-07-07,M403,70.1,3.78,19,0
2025-07-07,M404,72.5,3.5,64,0
2025-07-08,M101,63.9,3.23,0,0
2025-07-08,M102,67.3,5.18,32,0
2025-07-08,M103,65.6,3.9,11,0
2025-07-08,M104,76.0,3.49,19,0
2025-07-08,M201,72.6,3.73,34,0
2025-07-08,M202,74.4,3.42,12,0
2025-07-08,M203,80.2,3.57,24,0
2025-07-08,M204,73.0,5.48,26,0
2025-07-08,M301,55.7,4.44,40,0
2025-07-08,M302,85.6,10.65,112,1
2025-07-08,M303,70.3,3.97,18,0
2025-07-08,M304,75.9,3.93,24,0
2025-07-08,M401,66.2,3.67,18,0
2025-07-08,M402,74.8,7.66,34,0
2025-07-08,M403,70.8,5.27,37,0
2025-07-08,M404,70.1,4.87,3,0
2025-07-09,M101,67.6,4.39,33,0
2025-07-09,M102,50.5,5.26,39,0
2025-07-09,M103,69.4,4.07,0,0
2025-07-09,M104,69.2,4.2,45,0
2025-07-09,M201,66.1,4.01,39,0
2025-07-09,M202,77.7,4.0,30,0
2025-07-09,M203,84.5,5.35,33,0
2025-07-09,M204,68.9,3.77,13,0
2025-07-09,M301,78.5,6.02,10,0
2025-07-09,M302,86.0,9.68,72,0
2025-07-09,M303,69.1,5.94,0,0
2025-07-09,M304,66.1,4.39,26,0
2025-07-09,M401,75.0,3.21,48,0
2025-07-09,M402,64.3,4.4,17,0
2025-07-09,M403,72.7,1.91,30,0
2025-07-09,M404,68.8,4.64,23,0
2025-07-10,M101,67.0,3.65,17,0
2025-07-10,M102,66.6,5.2,45,0
2025-07-10,M103,80.1,3.46,25,0
2025-07-10,M104,76.0,3.54,38,0
2025-07-10,M201,71.4,4.14,14,0
2025-07-10,M202,80.4,4.85,35,0
2025-07-10,M203,68.4,4.67,7,0
2025-07-10,M204,66.8,4.74,44,0
2025-07-10,M301,71.3,4.09,4,0
2025-07-10,M302,84.2,10.18,59,0
2025-07-10,M303,77.7,4.53,0,0
2025-07-10,M304,65.5,4.92,26,0
2025-07-10,M401,70.4,4.91,31,0
2025-07-10,M402,80.0,5.57,44,0
2025-07-10,M403,70.2,3.66,16,0
2025-07-10,M404,70.9,3.72,15,0
2025-07-11,M101,66.8,5.4,44,0
2025-07-11,M102,68.1,4.96,28,0
2025-07-11,M103,72.0,3.68,10,0
2025-07-11,M104,67.8,3.67,0,0
2025-07-11,M201,66.3,5.96,0,0
2025-07-11,M202,66.7,5.18,0,0
2025-07-11,M203,65.6,3.36,9,0
2025-07-11,M204,67.6,3.38,6,0
2025-07-11,M301,74.1,6.73,36,0
2025-07-11,M302,83.0,12.65,101,1
2025-07-11,M303,73.0,5.02,61,0
2025-07-11,M304,61.7,4.18,23,0
2025-07-11,M401,68.5,6.85,49,0
2025-07-11,M402,65.4,6.68,34,0
2025-07-11,M403,73.0,5.41,30,0
2025-07-11,M404,76.9,3.13,12,0
2025-07-12,M101,81.3,6.19,46,0
2025-07-12,M102,62.5,5.08,32,0
2025-07-12,M103,66.1,3.92,0,0
2025-07-12,M104,70.3,2.44,41,0
2025-07-12,M201,79.8,2.47,22,0
2025-07-12,M202,57.3,4.37,10,0
2025-07-12,M203,65.4,2.74,33,0
2025-07-12,M204,67.2,4.15,18,0
2025-07-12,M301,59.5,3.27,29,0
2025-07-12,M302,81.7,12.03,128,1
2025-07-12,M303,65.3,4.52,21,0
2025-07-12,M304,70.1,3.49,26,0
2025-07-12,M401,73.6,4.91,25,0
2025-07-12,M402,62.4,4.53,18,0
2025-07-12,M403,63.8,2.95,46,0
2025-07-12,M404,66.3,3.57,18,0
2025-07-13,M101,83.8,6.14,20,0
2025-07-13,M102,73.4,4.56,55,0
2025-07-13,M103,74.7,4.86,48,0
2025-07-13,M104,65.0,5.13,59,0
2025-07-13,M201,78.5,3.51,14,0
2025-07-13,M202,53.9,5.95,17,0
2025-07-13,M203,65.0,4.29,9,0
2025-07-13,M204,79.3,3.45,0,0
2025-07-13,M301,66.7,3.82,46,0
2025-07-13,M302,77.9,10.69,87,0
2025-07-13,M303,73.8,2.88,24,0
2025-07-13,M304,77.0,3.6,27,0
2025-07-13,M401,68.3,4.41,26,0
2025-07-13,M402,62.1,3.82,10,0
2025-07-13,M403,72.8,4.87,36,0
2025-07-13,M404,69.8,4.12,41,0
2025-07-14,M101,63.1,4.57,0,0
2025-07-14,M102,68.6,2.98,34,0
2025-07-14,M103,59.5,3.43,29,0
2025-07-14,M104,71.2,3.46,14,0
2025-07-14,M201,75.9,5.9,16,0
2025-07-14,M202,67.6,4.55,28,0
2025-07-14,M203,72.4,4.3,31,0
2025-07-14,M204,78.0,3.62,22,0
2025-07-14,M301,75.0,4.68,29,0
2025-07-14,M302,78.3,12.86,37,0
2025-07-14,M303,62.5,3.5,23,0
2025-07-14,M304,73.3,5.16,27,0
2025-07-14,M401,66.0,5.45,35,0
2025-07-14,M402,59.8,4.6,18,0
2025-07-14,M403,59.0,5.45,23,0
2025-07-14,M404,55.6,5.04,21,0
2025-07-15,M101,69.3,3.13,14,0
2025-07-15,M102,71.6,5.29,36,0
2025-07-15,M103,72.2,4.47,50,0
2025-07-15,M104,65.6,4.72,33,0
2025-07-15,M201,65.7,4.44,0,0
2025-07-15,M202,68.6,6.26,27,0
2025-07-15,M203,63.3,5.5,30,0
2025-07-15,M204,69.1,4.52,7,0
2025-07-15,M301,64.9,3.66,38,0
2025-07-15,M302,82.5,9.19,74,0
2025-07-15,M303,71.7,5.84,0,0
2025-07-15,M304,63.9,4.12,17,0
2025-07-15,M401,64.8,4.14,34,0
2025-07-15,M402,69.2,6.16,34,0
2025-07-15,M403,76.0,4.33,42,0
2025-07-15,M404,71.8,3.34,14,0
2025-07-16,M101,63.5,5.44,20,0
2025-07-16,M102,68.2,4.58,47,0
2025-07-16,M103,72.7,3.24,26,0
2025-07-16,M104,73.2,4.4,43,0
2025-07-16,M201,56.9,4.44,25,0
2025-07-16,M202,65.6,5.71,20,0
2025-07-16,M203,61.2,3.95,31,0
2025-07-16,M204,64.2,3.52,24,0
2025-07-16,M301,77.6,4.84,16,0
2025-07-16,M302,78.4,14.61,76,0
2025-07-16,M303,63.1,5.21,27,0
2025-07-16,M304,68.0,6.7,39,0
2025-07-16,M401,67.9,6.9,37,0
2025-07-16,M402,71.7,6.78,34,0
2025-07-16,M403,65.5,4.11,25,0
2025-07-16,M404,76.2,5.94,0,0
2025-07-17,M101,66.2,3.62,24,0
2025-07-17,M102,68.0,3.98,35,0
2025-07-17,M103,63.8,3.83,27,0
2025-07-17,M104,65.3,3.96,2,0
2025-07-17,M201,78.9,4.99,25,0
2025-07-17,M202,63.0,7.11,18,0
2025-07-17,M203,74.8,5.63,30,0
2025-07-17,M204,66.9,4.9,22,0
2025-07-17,M301,75.3,4.93,21,0
2025-07-17,M302,74.4,11.22,78,0
2025-07-17,M303,68.3,2.44,8,0
2025-07-17,M304,76.1,3.9,9,0
2025-07-17,M401,62.7,3.27,35,0
2025-07-17,M402,71.7,3.38,15,0
2025-07-17,M403,62.2,3.13,29,0
2025-07-17,M404,81.0,3.72,31,0
