Date,Material_ID,Stock_Qty,Daily_Consumption,Reorder_Level,Lead_Time_Days
2025-08-15,RM04,2292,76,1137,10
2025-08-15,RM05,1563,198,1169,23
2025-08-15,RM06,3747,165,1441,7
2025-08-15,RM07,788,184,1167,21
2025-08-15,RM08,953,193,1323,38
2025-08-15,RM09,1634,118,1418,18
2025-08-15,RM10,617,114,886,23
2025-08-15,RM11,2003,128,1295,16
2025-08-15,RM12,1637,158,1008,14
2025-08-16,RM01,2253,100,1109,6
2025-08-16,RM02,3281,123,804,22
2025-08-16,RM03,2754,60,1318,11
2025-08-16,RM04,2931,161,1220,12
2025-08-16,RM05,3942,176,1488,14
2025-08-16,RM06,819,129,1284,15
2025-08-16,RM07,1297,196,1208,23
2025-08-16,RM08,968,161,1410,36
2025-08-16,RM09,3454,63,1282,20
2025-08-16,RM10,1513,54,1314,12
2025-08-16,RM11,739,180,1290,9
2025-08-16,RM12,4850,90,1305,15
2025-08-17,RM01,1592,129,831,13
2025-08-17,RM02,3911,136,996,23
2025-08-17,RM03,3539,177,882,7
2025-08-17,RM04,4310,80,1367,8
2025-08-17,RM05,4672,86,879,9
2025-08-17,RM06,2530,163,948,8
2025-08-17,RM07,2396,67,1009,17
2025-08-17,RM08,992,55,846,36
2025-08-17,RM09,1359,135,1422,24
2025-08-17,RM10,2949,183,1453,5
2025-08-17,RM11,4381,140,831,13
2025-08-17,RM12,2284,115,1222,11
2025-08-18,RM01,4135,144,1269,5
2025-08-18,RM02,4176,150,1486,11
2025-08-18,RM03,2684,122,861,8
2025-08-18,RM04,1934,149,1418,10
2025-08-18,RM05,3353,94,804,18
2025-08-18,RM06,2725,122,1456,21
2025-08-18,RM07,3714,192,857,7
2025-08-18,RM08,722,105,1376,39
2025-08-18,RM09,4610,124,997,22
2025-08-18,RM10,4393,82,906,20
2025-08-18,RM11,1102,102,1447,21
2025-08-18,RM12,1073,137,887,22
2025-08-19,RM01,4444,111,834,15
2025-08-19,RM02,4422,54,1064,10
2025-08-19,RM03,4598,187,900,17
2025-08-19,RM04,4988,63,1087,9
2025-08-19,RM05,1080,85,1138,9
2025-08-19,RM06,831,200,1369,18
2025-08-19,RM07,2445,66,1061,10
2025-08-19,RM08,876,192,1456,48
2025-08-19,RM09,3956,71,1116,11
2025-08-19,RM10,3854,174,806,22
2025-08-19,RM11,2761,74,1172,7
2025-08-19,RM12,1490,157,1397,18
2025-08-20,RM01,3269,100,1424,15
2025-08-20,RM02,1612,187,901,7
2025-08-20,RM03,1384,123,1202,9
2025-08-20,RM04,2552,192,848,21
2025-08-20,RM05,4187,187,1414,22
2025-08-20,RM06,909,63,1275,20
2025-08-20,RM07,4534,55,1391,12
2025-08-20,RM08,370,96,1339,40
2025-08-20,RM09,1691,51,941,8
2025-08-20,RM10,1462,88,1000,16
2025-08-20,RM11,2705,128,925,21
2025-08-20,RM12,4249,194,1041,8
2025-08-21,RM01,1525,134,1258,10
2025-08-21,RM02,1241,165,1414,19
2025-08-21,RM03,1260,140,843,21
2025-08-21,RM04,3775,77,1408,14
2025-08-21,RM05,4226,107,933,20
2025-08-21,RM06,697,151,812,11
2025-08-21,RM07,4428,124,1392,8
2025-08-21,RM08,238,165,1342,41
2025-08-21,RM09,2664,145,1285,13
2025-08-21,RM10,3831,161,1493,19
2025-08-21,RM11,2259,122,923,8
2025-08-21,RM12,2208,94,1432,8
2025-08-22,RM01,2217,95,1032,10
2025-08-22,RM02,2955,186,836,20
2025-08-22,RM03,836,140,830,6
2025-08-22,RM04,4005,79,1169,19
2025-08-22,RM05,3576,103,1193,17
2025-08-22,RM06,4862,160,1329,15
2025-08-22,RM07,4810,66,836,6
2025-08-22,RM08,469,62,1083,40
2025-08-22,RM09,3452,142,1304,5
2025-08-22,RM10,2228,154,1448,9
2025-08-22,RM11,3747,65,1167,11
2025-08-22,RM12,3905,141,1407,9
2025-08-23,RM01,4126,83,1008,9
2025-08-23,RM02,4408,198,896,5
2025-08-23,RM03,2707,90,1479,14
2025-08-23,RM04,4896,114,1144,21
2025-08-23,RM05,4934,73,1500,11
2025-08-23,RM06,4011,123,1413,5
2025-08-23,RM07,3677,77,992,6
2025-08-23,RM08,1108,168,975,50
2025-08-23,RM09,3700,87,1317,9
2025-08-23,RM10,4241,63,1102,16
2025-08-23,RM11,3432,87,1342,12
2025-08-23,RM12,1651,188,1179,14
2025-08-24,RM01,4692,85,1134,6
2025-08-24,RM02,4262,199,1367,17
2025-08-24,RM03,3569,199,996,21
2025-08-24,RM04,4404,138,904,9
2025-08-24,RM05,738,157,1247,22
2025-08-24,RM06,2935,168,973,7
2025-08-24,RM07,4975,132,1178,22
2025-08-24,RM08,1173,133,1035,46
2025-08-24,RM09,2796,101,1083,16
2025-08-24,RM10,3336,103,1337,10
2025-08-24,RM11,3494,78,1100,10
2025-08-24,RM12,3864,69,881,8
2025-08-25,RM01,975,138,1409,16
2025-08-25,RM02,4287,121,989,23
2025-08-25,RM03,1900,120,906,12
2025-08-25,RM04,2514,128,965,9
2025-08-25,RM05,3890,180,1429,10
2025-08-25,RM06,4911,104,1184,24
2025-08-25,RM07,3101,139,1222,8
2025-08-25,RM08,565,51,1031,48
2025-08-25,RM09,3361,147,925,17
2025-08-25,RM10,4537,197,1437,11
2025-08-25,RM11,3582,66,1290,13
2025-08-25,RM12,3737,136,1278,25
2025-08-26,RM01,532,164,1408,20
2025-08-26,RM02,2675,74,976,23
2025-08-26,RM03,520,98,933,6
2025-08-26,RM04,3513,147,1185,21
2025-08-26,RM05,2092,57,980,20
2025-08-26,RM06,1150,194,1330,18
2025-08-26,RM07,4403,194,866,5
2025-08-26,RM08,627,78,1285,49
2025-08-26,RM09,2279,84,1020,22
2025-08-26,RM10,2180,175,898,20
2025-08-26,RM11,2250,90,1448,5
2025-08-26,RM12,4451,140,890,7
2025-08-27,RM01,2272,87,1242,11
2025-08-27,RM02,827,189,1300,7
2025-08-27,RM03,2060,112,1309,18
2025-08-27,RM04,3572,173,1105,10
2025-08-27,RM05,1816,188,1209,6
2025-08-27,RM06,893,95,904,6
2025-08-27,RM07,1407,126,879,9
2025-08-27,RM08,491,166,1433,43
2025-08-27,RM09,3846,187,960,21
2025-08-27,RM10,2596,111,935,22
2025-08-27,RM11,2112,70,1258,25
2025-08-27,RM12,2633,127,1499,22
2025-08-28,RM01,4634,117,915,20
2025-08-28,RM02,3570,53,1013,9
2025-08-28,RM03,1289,168,1182,14
2025-08-28,RM04,3030,183,825,21
2025-08-28,RM05,3607,170,1111,7
2025-08-28,RM06,4508,181,1044,12
2025-08-28,RM07,3733,122,1299,18
2025-08-28,RM08,1027,122,1087,41
2025-08-28,RM09,4838,147,1101,16
2025-08-28,RM10,4297,140,1175,9
2025-08-28,RM11,2517,130,1500,18
2025-08-28,RM12,3517,150,805,15
2025-08-29,RM01,3291,95,994,23
2025-08-29,RM02,2151,198,941,21
2025-08-29,RM03,3121,157,1398,8
2025-08-29,RM04,1503,56,1226,12
2025-08-29,RM05,4943,76,1447,12
2025-08-29,RM06,1994,85,1337,24
2025-08-29,RM07,3306,111,1061,6
2025-08-29,RM08,1116,59,1311,45
2025-08-29,RM09,870,169,888,17
2025-08-29,RM10,3419,131,961,7
2025-08-29,RM11,3491,148,986,22
2025-08-29,RM12,1427,59,815,20
2025-08-30,RM01,4642,179,869,20
2025-08-30,RM02,2090,199,881,10
2025-08-30,RM03,1269,78,1347,8
2025-08-30,RM04,1963,167,1420,25
2025-08-30,RM05,4959,65,1176,14
2025-08-30,RM06,4607,175,1039,9
2025-08-30,RM07,2791,183,1193,16
2025-08-30,RM08,761,64,1360,40
2025-08-30,RM09,3417,96,1074,21
2025-08-30,RM10,3101,53,992,15
2025-08-30,RM11,1273,110,845,18
2025-08-30,RM12,4465,103,1154,12
2025-08-31,RM01,4920,166,1440,15
2025-08-31,RM02,3335,83,980,7
2025-08-31,RM03,3359,176,1229,11
2025-08-31,RM04,4726,183,946,14
2025-08-31,RM05,1690,73,863,13
2025-08-31,RM06,2736,54,1475,9
2025-08-31,RM07,4161,60,889,7
2025-08-31,RM08,426,198,901,42
2025-08-31,RM09,4784,171,1156,6
2025-08-31,RM10,4576,121,1094,17
2025-08-31,RM11,2172,87,1390,10
2025-08-31,RM12,2105,58,1481,11
2025-09-01,RM01,4592,91,995,14
2025-09-01,RM02,1720,112,891,22
2025-09-01,RM03,821,196,1374,14
2025-09-01,RM04,4934,157,1378,6
2025-09-01,RM05,2944,59,1217,13
2025-09-01,RM06,2151,85,879,19
2025-09-01,RM07,2230,160,920,18
2025-09-01,RM08,377,96,1077,40
2025-09-01,RM09,4049,183,965,12
2025-09-01,RM10,3504,162,897,17
2025-09-01,RM11,3921,70,1264,24
2025-09-01,RM12,3105,124,891,16
2025-09-02,RM01,2485,58,1326,11
2025-09-02,RM02,1386,67,870,16
2025-09-02,RM03,2366,59,882,5
2025-09-02,RM04,829,191,1444,15
2025-09-02,RM05,1420,114,1061,8
2025-09-02,RM06,2304,85,1057,14
2025-09-02,RM07,2724,136,1196,7
2025-09-02,RM08,1115,128,1193,46
2025-09-02,RM09,3586,194,816,11
2025-09-02,RM10,4113,180,1271,11
2025-09-02,RM11,3255,130,1492,18
2025-09-02,RM12,3931,194,874,8
2025-09-03,RM01,1263,125,1463,10
2025-09-03,RM02,540,60,873,14
2025-09-03,RM03,1679,85,1113,20
2025-09-03,RM04,1419,176,1161,24
2025-09-03,RM05,743,180,1369,9
2025-09-03,RM06,4248,112,1366,11
2025-09-03,RM07,1036,117,1157,19
2025-09-03,RM08,749,155,984,46
2025-09-03,RM09,4336,162,1285,16
2025-09-03,RM10,4194,191,1001,19
2025-09-03,RM11,1876,184,1195,7
2025-09-03,RM12,4209,102,1254,11
2025-09-04,RM01,1715,130,1242,17
2025-09-04,RM02,4813,165,973,11
2025-09-04,RM03,945,123,1122,6
2025-09-04,RM04,1032,144,1165,17
2025-09-04,RM05,1024,67,1280,15
2025-09-04,RM06,4937,162,1037,9
2025-09-04,RM07,2292,63,991,15
2025-09-04,RM08,367,174,937,38
2025-09-04,RM09,1216,183,1412,24
2025-09-04,RM10,4778,106,1253,9
2025-09-04,RM11,1621,115,935,9
2025-09-04,RM12,4684,100,1100,9
2025-09-05,RM01,2604,64,1249,9
2025-09-05,RM02,1488,87,1044,10
2025-09-05,RM03,751,136,1019,10
2025-09-05,RM04,597,170,956,5
2025-09-05,RM05,2342,122,1359,9
2025-09-05,RM06,2742,115,1084,13
2025-09-05,RM07,993,75,1002,15
2025-09-05,RM08,847,64,1166,49
2025-09-05,RM09,3266,185,812,13
2025-09-05,RM10,872,169,984,16
2025-09-05,RM11,3195,197,1464,9
2025-09-05,RM12,2578,108,853,14
2025-09-06,RM01,4751,100,1001,10
2025-09-06,RM02,1649,139,1011,7
2025-09-06,RM03,1872,96,1021,21
2025-09-06,RM04,2494,62,886,9
2025-09-06,RM05,4639,77,1184,18
2025-09-06,RM06,1907,123,1159,17
2025-09-06,RM07,3666,200,1326,6
2025-09-06,RM08,733,82,1466,49
2025-09-06,RM09,1225,107,1471,7
2025-09-06,RM10,2979,65,1114,20
2025-09-06,RM11,945,92,1299,10
2025-09-06,RM12,2644,100,809,24
2025-09-07,RM01,933,181,1480,12
2025-09-07,RM02,1841,144,1176,24
2025-09-07,RM03,2354,107,881,17
2025-09-07,RM04,3345,110,1266,19
2025-09-07,RM05,854,192,1348,12
2025-09-07,RM06,3275,163,931,19
2025-09-07,RM07,3909,102,1019,5
2025-09-07,RM08,1080,158,998,35
2025-09-07,RM09,3324,194,1442,23
2025-09-07,RM10,724,162,1454,17
2025-09-07,RM11,617,106,903,9
2025-09-07,RM12,4247,61,1339,15
2025-09-08,RM01,1310,132,1050,5
2025-09-08,RM02,3207,76,1244,9
2025-09-08,RM03,1954,197,1217,9
2025-09-08,RM04,3427,90,906,9
2025-09-08,RM05,1399,185,1228,23
2025-09-08,RM06,3059,171,885,13
2025-09-08,RM07,2084,121,886,12
2025-09-08,RM08,363,146,1354,38
2025-09-08,RM09,3790,146,985,6
2025-09-08,RM10,3163,156,873,11
2025-09-08,RM11,2189,74,1331,21
2025-09-08,RM12,2714,165,1338,21
2025-09-09,RM01,3611,170,1275,20
2025-09-09,RM02,1103,57,1395,7
2025-09-09,RM03,866,112,1003,23
2025-09-09,RM04,1824,165,1442,5
2025-09-09,RM05,3759,143,1293,10
2025-09-09,RM06,2244,148,1418,7
2025-09-09,RM07,3536,88,1367,18
2025-09-09,RM08,876,153,1427,37
2025-09-09,RM09,1067,189,1470,16
2025-09-09,RM10,1735,73,817,5
2025-09-09,RM11,591,159,1242,12
2025-09-09,RM12,4330,187,841,15
2025-09-10,RM01,4942,172,1035,10
2025-09-10,RM02,2300,166,1409,20
2025-09-10,RM03,4189,102,872,25
2025-09-10,RM04,3339,98,1215,21
2025-09-10,RM05,3157,122,1457,20
2025-09-10,RM06,4735,181,1214,15
2025-09-10,RM07,4768,188,1282,15
2025-09-10,RM08,389,171,1102,46
2025-09-10,RM09,3040,106,1350,12
2025-09-10,RM10,4332,98,1057,9
2025-09-10,RM11,1342,87,1407,13
2025-09-10,RM12,2267,77,881,23
2025-09-11,RM01,3951,157,990,21
2025-09-11,RM02,1424,110,1301,8
2025-09-11,RM03,3483,159,1088,24
2025-09-11,RM04,4600,165,979,22
2025-09-11,RM05,776,177,1421,17
2025-09-11,RM06,4313,101,1375,10
2025-09-11,RM07,2805,181,883,9
2025-09-11,RM08,606,123,1394,46
2025-09-11,RM09,659,69,829,6
2025-09-11,RM10,2346,53,902,21
2025-09-11,RM11,1970,194,938,8
2025-09-11,RM12,2606,124,1213,25
2025-09-12,RM01,2211,65,973,11
2025-09-12,RM02,4152,196,1394,12
2025-09-12,RM03,3292,197,1443,23
2025-09-12,RM04,1759,128,847,20
2025-09-12,RM05,2146,90,874,12
2025-09-12,RM06,2409,184,1013,9
2025-09-12,RM07,845,186,1067,18
2025-09-12,RM08,968,73,1134,45
2025-09-12,RM09,3654,196,1024,11
2025-09-12,RM10,3498,110,801,8
2025-09-12,RM11,2411,128,1383,24
2025-09-12,RM12,1636,67,994,6
2025-09-13,RM01,2041,62,1009,25
2025-09-13,RM02,3038,93,1355,9
2025-09-13,RM03,3241,191,1477,8
2025-09-13,RM04,1838,107,928,14
2025-09-13,RM05,3529,136,815,17
2025-09-13,RM06,2836,125,1219,22
2025-09-13,RM07,2907,142,1231,16
2025-09-13,RM08,1123,152,1159,41
2025-09-13,RM09,2791,112,927,15
2025-09-13,RM10,3298,128,1051,20
2025-09-13,RM11,2962,172,1179,19
2025-09-13,RM12,3932,112,958,14
2025-09-14,RM01,4388,100,957,11
2025-09-14,RM02,3606,121,1046,6
2025-09-14,RM03,1914,158,920,6
2025-09-14,RM04,1241,80,1265,9
2025-09-14,RM05,574,104,1285,13
2025-09-14,RM06,3948,56,1371,16
2025-09-14,RM07,2809,98,1273,11
2025-09-14,RM08,309,128,1402,49
2025-09-14,RM09,858,162,1363,24
2025-09-14,RM10,1832,155,1422,20
2025-09-14,RM11,4956,173,914,8
2025-09-14,RM12,3926,87,855,14
2025-09-15,RM01,4478,107,1279,13
2025-09-15,RM02,3085,167,1286,7
2025-09-15,RM03,4520,128,935,21
2025-09-15,RM04,3495,61,1372,8
2025-09-15,RM05,1226,136,1466,18
2025-09-15,RM06,4622,173,1372,22
2025-09-15,RM07,4143,67,1384,7
2025-09-15,RM08,466,166,1149,50
2025-09-15,RM09,2275,148,951,7
2025-09-15,RM10,4328,172,843,24
2025-09-15,RM11,4030,195,1430,17
2025-09-15,RM12,3528,71,1145,16
2025-09-16,RM01,2840,113,954,6
2025-09-16,RM02,1720,88,1098,18
2025-09-16,RM03,4217,111,1216,15
2025-09-16,RM04,3863,193,1494,17
2025-09-16,RM05,564,192,1436,10
2025-09-16,RM06,3012,75,1094,18
2025-09-16,RM07,3502,119,1180,15
2025-09-16,RM08,1026,137,1125,50
2025-09-16,RM09,3514,105,1386,21
2025-09-16,RM10,4821,73,1157,9
2025-09-16,RM11,4106,142,1453,5
2025-09-16,RM12,3949,147,941,14
2025-09-17,RM01,3407,162,988,17
2025-09-17,RM02,2257,179,1135,5
2025-09-17,RM03,3133,125,1025,13
2025-09-17,RM04,3871,121,1397,14
2025-09-17,RM05,2351,128,1295,20
2025-09-17,RM06,600,179,1285,22
2025-09-17,RM07,4019,190,1008,22
2025-09-17,RM08,1060,159,1394,38
2025-09-17,RM09,4476,143,1248,8
2025-09-17,RM10,3750,193,1404,9
2025-09-17,RM11,2976,57,1207,22
2025-09-17,RM12,2545,136,890,11
2025-09-18,RM01,4802,86,1214,18
2025-09-18,RM02,2619,175,1373,19
2025-09-18,RM03,4998,197,1010,6
2025-09-18,RM04,4067,147,1227,19
2025-09-18,RM05,1352,166,978,19
2025-09-18,RM06,997,56,970,25
2025-09-18,RM07,2359,110,1418,8
2025-09-18,RM08,250,73,1085,35
2025-09-18,RM09,3091,69,1243,6
2025-09-18,RM10,1609,126,1115,14
2025-09-18,RM11,500,58,1033,5
2025-09-18,RM12,4332,83,1110,9
2025-09-19,RM01,4254,127,953,10
2025-09-19,RM02,2986,63,1160,12
2025-09-19,RM03,3777,156,1474,23
2025-09-19,RM04,661,187,863,15
2025-09-19,RM05,1667,64,829,11
2025-09-19,RM06,3764,195,1416,19
2025-09-19,RM07,1915,123,1202,21
2025-09-19,RM08,1123,136,1149,45
2025-09-19,RM09,3634,94,948,13
2025-09-19,RM10,3704,186,917,5
2025-09-19,RM11,4164,168,803,16
2025-09-19,RM12,1459,196,804,7
2025-09-20,RM01,4639,121,1268,6
2025-09-20,RM02,2949,61,1163,23
2025-09-20,RM03,1214,183,1089,16
2025-09-20,RM04,4735,179,933,21
2025-09-20,RM05,3555,67,989,21
2025-09-20,RM06,969,97,1278,25
2025-09-20,RM07,1841,179,925,15
2025-09-20,RM08,308,181,1379,48
2025-09-20,RM09,3285,153,1158,6
2025-09-20,RM10,4127,77,1035,11
2025-09-20,RM11,1922,136,890,22
2025-09-20,RM12,3194,85,1377,16
2025-09-21,RM01,4312,83,1332,13
2025-09-21,RM02,3705,171,1279,18
2025-09-21,RM03,1456,61,977,25
2025-09-21,RM04,2088,146,1373,11
2025-09-21,RM05,1720,164,1343,22
2025-09-21,RM06,1007,195,1270,22
2025-09-21,RM07,704,199,1116,20
2025-09-21,RM08,1128,137,936,36
2025-09-21,RM09,1231,168,1160,20
2025-09-21,RM10,776,148,1035,22
2025-09-21,RM11,1679,167,1207,20
2025-09-21,RM12,2563,81,911,11
2025-09-22,RM01,1857,61,1426,14
2025-09-22,RM02,4946,51,1468,17
2025-09-22,RM03,2556,152,1225,12
2025-09-22,RM04,4843,194,1131,24
2025-09-22,RM05,4543,122,919,5
2025-09-22,RM06,1363,144,1032,21
2025-09-22,RM07,3174,114,928,18
2025-09-22,RM08,1055,115,981,47
2025-09-22,RM09,1501,161,1048,24
2025-09-22,RM10,3007,70,809,17
2025-09-22,RM11,4964,131,1379,19
2025-09-22,RM12,4768,56,1256,17
2025-09-23,RM01,4899,110,1355,18
2025-09-23,RM02,1197,122,836,10
2025-09-23,RM03,3124,199,956,20
2025-09-23,RM04,3658,85,1485,22
2025-09-23,RM05,2705,110,1283,21
2025-09-23,RM06,3236,151,853,7
2025-09-23,RM07,3731,123,847,7
2025-09-23,RM08,283,165,1027,46
2025-09-23,RM09,808,171,1099,5
2025-09-23,RM10,3873,83,1085,16
2025-09-23,RM11,4762,126,1354,12
2025-09-23,RM12,2073,70,1116,7
2025-09-24,RM01,3536,152,1117,5
2025-09-24,RM02,3082,104,1106,12
2025-09-24,RM03,3185,200,955,18
2025-09-24,RM04,2761,76,1030,5
2025-09-24,RM05,4735,193,1243,15
2025-09-24,RM06,2652,185,1093,18
2025-09-24,RM07,4767,179,1167,5
2025-09-24,RM08,756,127,1326,40
2025-09-24,RM09,4438,98,945,14
2025-09-24,RM10,2335,92,1467,18
2025-09-24,RM11,4654,92,1120,25
2025-09-24,RM12,3211,134,886,25
2025-09-25,RM01,1289,58,1185,13
2025-09-25,RM02,4777,63,814,13
2025-09-25,RM03,538,171,1411,17
2025-09-25,RM04,2832,74,1386,19
2025-09-25,RM05,1077,58,1479,9
2025-09-25,RM06,1384,77,1245,7
2025-09-25,RM07,1699,97,848,21
2025-09-25,RM08,956,121,918,47
2025-09-25,RM09,542,109,1395,25
2025-09-25,RM10,4231,172,838,5
2025-09-25,RM11,2949,86,977,24
2025-09-25,RM12,1272,134,1222,5
2025-09-26,RM01,1044,75,1410,10
2025-09-26,RM02,4436,92,1171,16
2025-09-26,RM03,2553,65,1251,20
2025-09-26,RM04,4873,103,1172,22
2025-09-26,RM05,2872,166,930,13
2025-09-26,RM06,3551,83,923,8
2025-09-26,RM07,1587,190,1216,5
2025-09-26,RM08,205,172,839,35
2025-09-26,RM09,1354,127,1016,24
2025-09-26,RM10,531,188,1110,16
2025-09-26,RM11,4146,152,1018,7
2025-09-26,RM12,2772,80,1126,13
2025-09-27,RM01,1376,149,899,12
2025-09-27,RM02,1766,58,1007,14
2025-09-27,RM03,3984,81,991,5
2025-09-27,RM04,4348,184,985,25
2025-09-27,RM05,4252,76,1302,5
2025-09-27,RM06,3989,92,1500,6
2025-09-27,RM07,2553,83,1212,5
2025-09-27,RM08,987,190,1356,48
2025-09-27,RM09,4264,145,1149,23
2025-09-27,RM10,1798,200,896,23
2025-09-27,RM11,770,152,939,6
2025-09-27,RM12,1048,160,1292,18
2025-09-28,RM01,841,99,945,22
2025-09-28,RM02,2387,167,1366,22
2025-09-28,RM03,1587,51,1360,16
2025-09-28,RM04,2083,58,848,14
2025-09-28,RM05,1195,61,1117,20
2025-09-28,RM06,4172,123,843,17
2025-09-28,RM07,599,193,895,12
2025-09-28,RM08,584,99,944,35
2025-09-28,RM09,3855,97,1059,7
2025-09-28,RM10,2636,107,1260,11
2025-09-28,RM11,3025,138,1229,23
2025-09-28,RM12,4647,195,1242,21
2025-09-29,RM01,4645,173,1031,10
2025-09-29,RM02,2582,61,1254,20
2025-09-29,RM03,1641,160,986,14
2025-09-29,RM04,3215,199,1303,24
2025-09-29,RM05,4739,159,1339,23
2025-09-29,RM06,3941,65,1144,9
2025-09-29,RM07,3236,146,1295,5
2025-09-29,RM08,334,149,808,42
2025-09-29,RM09,4780,136,975,12
2025-09-29,RM10,2057,70,1408,11
2025-09-29,RM11,4731,85,1467,18
2025-09-29,RM12,4433,57,941,20
2025-09-30,RM01,4556,190,1399,13
2025-09-30,RM02,1923,97,1048,22
2025-09-30,RM03,1355,70,1491,11
2025-09-30,RM04,4258,74,940,23
2025-09-30,RM05,2469,161,1445,6
2025-09-30,RM06,3368,99,1002,16
2025-09-30,RM07,3391,164,1106,8
2025-09-30,RM08,1050,188,1116,47
2025-09-30,RM09,4020,76,1417,20
2025-09-30,RM10,2834,76,1111,19
2025-09-30,RM11,2357,145,893,24
2025-09-30,RM12,3918,175,972,8
2025-10-01,RM01,2682,130,1050,5
2025-10-01,RM02,2562,165,949,19
2025-10-01,RM03,2084,107,1032,7
2025-10-01,RM04,2151,75,1090,17
2025-10-01,RM05,2270,131,1239,14
2025-10-01,RM06,2967,148,1306,22
2025-10-01,RM07,1127,73,1148,25
2025-10-01,RM08,581,107,814,50
2025-10-01,RM09,2173,115,866,11
2025-10-01,RM10,3619,127,1195,5
2025-10-01,RM11,1868,62,1445,23
2025-10-01,RM12,4446,137,838,6
2025-10-02,RM01,1125,85,1288,13
2025-10-02,RM02,3089,93,1214,16
2025-10-02,RM03,2420,116,855,16
2025-10-02,RM04,3222,57,884,20
2025-10-02,RM05,2534,113,974,18
2025-10-02,RM06,2616,107,1352,24
2025-10-02,RM07,2735,168,888,15
2025-10-02,RM08,634,195,1416,48
2025-10-02,RM09,1152,200,1362,14
2025-10-02,RM10,1582,64,1067,15
2025-10-02,RM11,3832,152,908,7
2025-10-02,RM12,4419,105,987,7
2025-10-03,RM01,4531,120,1303,8
2025-10-03,RM02,1384,189,1127,7
2025-10-03,RM03,3688,53,1229,12
2025-10-03,RM04,908,161,1459,18
2025-10-03,RM05,1191,74,985,11
2025-10-03,RM06,1437,198,1369,9
2025-10-03,RM07,4741,115,1227,19
2025-10-03,RM08,442,76,1188,45
2025-10-03,RM09,1151,98,1089,9
2025-10-03,RM10,4000,69,1388,8
2025-10-03,RM11,1616,102,1010,17
2025-10-03,RM12,2073,198,839,6
2025-10-04,RM01,4045,138,1332,25
2025-10-04,RM02,1659,193,1034,9
2025-10-04,RM03,535,197,1075,5
2025-10-04,RM04,3662,127,1343,12
2025-10-04,RM05,1168,156,1396,22
2025-10-04,RM06,3440,198,1464,15
2025-10-04,RM07,3956,161,1494,7
2025-10-04,RM08,946,190,1367,36
2025-10-04,RM09,1536,93,827,7
2025-10-04,RM10,2149,53,1367,25
2025-10-04,RM11,1928,105,1239,19
2025-10-04,RM12,2140,147,1146,25
2025-10-05,RM01,3886,145,1212,20
2025-10-05,RM02,3637,115,984,16
2025-10-05,RM03,758,133,1367,23
2025-10-05,RM04,1759,165,1467,10
2025-10-05,RM05,3102,127,1094,5
2025-10-05,RM06,3954,147,1260,15
2025-10-05,RM07,775,156,947,8
2025-10-05,RM08,1110,68,1215,44
2025-10-05,RM09,3429,126,1405,21
2025-10-05,RM10,1015,124,915,13
2025-10-05,RM11,3621,147,818,21
2025-10-05,RM12,3338,140,1251,10
2025-10-06,RM01,2304,120,1419,25
2025-10-06,RM02,4679,53,1020,15
2025-10-06,RM03,834,102,1316,21
2025-10-06,RM04,1658,118,1394,13
2025-10-06,RM05,984,66,1125,5
2025-10-06,RM06,2598,91,883,10
2025-10-06,RM07,2972,90,1015,11
2025-10-06,RM08,481,123,1159,49
2025-10-06,RM09,2037,51,926,13
2025-10-06,RM10,952,124,1382,19
2025-10-06,RM11,887,145,1304,9
2025-10-06,RM12,2058,198,1268,16
2025-10-07,RM01,1835,65,1109,22
2025-10-07,RM02,3730,163,1101,18
2025-10-07,RM03,3909,113,937,14
2025-10-07,RM04,3422,146,1118,8
2025-10-07,RM05,4688,115,988,20
2025-10-07,RM06,4545,57,875,25
2025-10-07,RM07,4696,169,960,24
2025-10-07,RM08,1033,182,1266,45
2025-10-07,RM09,4723,152,1245,6
2025-10-07,RM10,3852,131,950,16
2025-10-07,RM11,2675,193,1169,21
2025-10-07,RM12,2329,113,1090,6
2025-10-08,RM01,4002,159,1260,22
2025-10-08,RM02,2192,114,854,5
2025-10-08,RM03,562,144,1016,6
2025-10-08,RM04,3573,161,1281,16
2025-10-08,RM05,2132,97,1418,20
2025-10-08,RM06,1995,179,1303,18
2025-10-08,RM07,3655,85,1327,7
2025-10-08,RM08,478,129,930,38
2025-10-08,RM09,3513,109,1230,12
2025-10-08,RM10,651,191,1243,10
2025-10-08,RM11,689,180,1309,22
2025-10-08,RM12,4431,176,1344,15
2025-10-09,RM01,4498,145,1407,11
2025-10-09,RM02,2715,155,1047,14
2025-10-09,RM03,2714,178,1484,10
2025-10-09,RM04,3532,139,1282,12
2025-10-09,RM05,3029,89,849,18
2025-10-09,RM06,3988,137,957,18
2025-10-09,RM07,4515,134,1411,12
2025-10-09,RM08,564,185,1378,39
2025-10-09,RM09,4674,63,881,6
2025-10-09,RM10,4586,198,1199,17
2025-10-09,RM11,3724,177,927,18
2025-10-09,RM12,3127,101,819,18
2025-10-10,RM01,4092,196,941,16
2025-10-10,RM02,3297,167,1279,19
2025-10-10,RM03,3637,193,849,17
2025-10-10,RM04,777,93,1259,5
2025-10-10,RM05,2202,111,1276,8
2025-10-10,RM06,1629,134,872,18
2025-10-10,RM07,1602,130,1374,15
2025-10-10,RM08,833,145,933,39
2025-10-10,RM09,2517,62,985,13
2025-10-10,RM10,1192,65,1210,8
